title,images,category,description,price,sku
SF4732EL - CEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4732el_c.jpg,sanfordjapan,"ABS Housing, Reflector: 3D Reflector.
Switch Mode: Super Bright / Bright / Off / Torch.
Lighting Source: 20 pcs 5630 SMD LED & 3W Torch.
Brightness: High 550 Lumens / Low 80 Lumens.
Color Temperature: 8000K.
Battery: 6V 5500mAh Rechargeable Lead-Acid Battery.
Charging Time : 10 Hours.
Working Time: Super Bright - 10 Hours, Bright - 100 Hours.
LED Emergency Lantern,Power Bank Function.
Solar Panel Charging Slot, Unbreakable PC Glass.
Overcharge / Discharge Function.
Brochure    Manual",,
SF4732ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4732el.jpg,sanfordjapan,"Unbreakable Front Cover.

ABS Housing, 3D Reflector.
Charging Indication, Power Bank Function.
Overcharge / Over-Discharge Protection.
Solar Panel Charging Slot.
Switch Mode: Super Bright/Bright/Off/Torch.
24 PCS 5630 SMD LED + 3W Torch.
Brightness: High 550 Lumens I Low 80 Lumens.
Color Temperature: 8000K.
6V 4.5Ah Rechargeable Lead-Acid Battery.
Charging Time: 1O Hours.
Working Time: Super Bright - 10 Hours, Bright - 100 Hours.
Brochure",,
SF465ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf465el.jpg,sanfordjapan,"Unbreakable Front Cover.

ABS Housing, 30 Reflector.
Charging Indication, Power Bank Function.
Overcharge / Over-Discharge Protection.
Solar Panel Charging Slot.
Switch Mode: Super Bright/Bright/Off/Torch.
72 PCS 5630 SMD LED and One side 18pcs SMD Light.
Brightness: High 550 Lumens I Low 80 Lumens.
Color Temperature: 8000K.
6V 4.5Ah Rechargeable Lead-Acid Battery.
Charging Time: 1O Hours.
Working Time: Super Bright - 10 Hours, Bright - 100 Hours.
Brochure",,
SF465EL-AEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf465el_new.jpg,sanfordjapan,"ABS Housing, Reflector: 3D Reflector.
Switch Mode: Super Bright / Bright / Off.
Lighting Source: 30 pcs 5630 SMD LED.
Brightness: High 550 Lumens / Low 80 Lumens.
Color Temperature: 8000K.
Battery: 6V5500mAh Rechargeable Lead-Acid Battery.
Charging Time : 12 Hours.
Working Time: Super Bright - 15 Hours, Bright -  100Hours.
Power Bank Function, Solar Panel Charging Slot.
Unbreakable PC Glass, Charging Indicator.
Overcharge / Discharge Function .
Brochure    Manual",,
SF4320ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4320el_new.jpg,sanfordjapan,"•  12 Hours charging, 60 Hours working.
•  4D LED reflector with Power bank function.
•  Solor Panel charging slot, DC:12V Input.
•  30pcs SMD LED, 5V USB Charing Output.

ABS housing, Unbreakable front cover.
3 switch mode - Off, bright and super bright.
Working - Super bright 10 hours; Bright 60 hours.
Battery - 4V / 3.0Ah Rechargeable Lead-acid battery.
Brochure    Manual    Video",,
SF454ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf454el.jpg,sanfordjapan,"•  Rechargeable Emergency Lantern, 2 Side LED Lights

•  Charging time: 12 hours, AC and DC charging.
•  Working time: Super bright 10hours; *Bright 60hours, Side LED : 10hours working.
•  6V 4.0Ah Rechargeable Lead-Acid battery

Front 44pcs 5630 SMD LED with 4D LED reflector, 18pcs SMD LED each side, USB Output.
Strong ABS Body with Unbreakable PC glass,
Solar panel charging slot, Charging and Capacity indicator
Power bank function, Super bright 450 / bright 50 Lumens",,
SF4350ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4350el.jpg,sanfordjapan,"•  Single side bright - 16 Hours, Double side 
   bright -10 Hours, Middle bright -7 Hours.
•  6V 4.0Ah Rechargeable Lead-Acid battery.
•  One side light(30pcs), Two side light (60pcs), Middle side light(96pcs LED).
•  Power bank function, Solar panel charging slot.

ABS housing, Unbreakable PC glass, Efficacy (Lumen/Watt)- 400LM/6W, Power- 8Watts, Color temperature- 7500-8000K.
Number of switching cycles- 10000.",,
SF4319ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4319el_new.jpg,sanfordjapan,"•  12 Hours charging, 60 Hours working.
•  6V 4.0Ah Rechargeable Lead-Acid battery.
•  30pcs SMD LED -Front, 18pcs SMD LED -Each side.
•  Power bank function, 5V USB Charging Output.

ABS housing, Unbreakable front cover.
3 switch mode - Off, bright and super bright.
Working - Side Light 10 hours; Bright 60 hours.
Efficiency (Lumen/Watt)- 450LM/6W
Number of switching cycles- 10000.",,
SF4302ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4302el.jpg,sanfordjapan,"•  36pcs SMD LED -Front, 72pcs SMD LED -Side lamp
•  6V 4.0Ah Rechargeable Lead-Acid battery.
•  Working Time : Super bright 10 hours ; *Bright 60 hours continuous with effective efficiency
•  Power bank function, Solar panel charging slot.

ABS housing, Unbreakable front cover, Efficiency (Lumen/Watt)- 450LM/6W, Power- 8Watts, Touch switch adjustable brightness, 5V USB charging slot.
Number of switching cycles- 10000.",,
SF4303ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4303el.jpg,sanfordjapan,"•  36pcs SMD LED -Front, 28pcs SMD LED -Camping light
•  6V 4.0Ah Rechargeable Lead-Acid battery.
•  Charging time : 12 hours, Working time - 60 hours 
•  Power bank function, Solar panel charging slot.

ABS housing, Unbreakable front cover.
Efficiency (Lumen/Watt)- 450LM/6W, Power- 8Watts
5V USB charging slot, Number of switching cycles- 10000.",,
SF4721ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4721el.jpg,sanfordjapan,"•  6 Hours charging, 78 Hours working.
•  5000mAh Rechargeable Lithium - ion battery.
•  Upto 2000 time recharge.
•  3W PLC, 15pcs LED Lifetime 100000 hours.

ABS housing, Unbreakable front cover.
3 switch mode - Off, bright and super bright.
Working - Super bright 11 hours; Bright 78 hours.
Voltage -3.2V / Weightless easy to carry.
Super bright 240-270 lumens, Bright 65-75 lumens.",,
SF4741ELLED Emergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4741el.jpg,sanfordjapan,"Charging time : 18-24 hours.
Using Time: Spotlight 1W-100 hours .
30pcs SMD LED- 20 hours.
Multifunctional emergency light built-in over charging circuit.
When charging AC power LED will turn off automatically, Easy to carry.
Can be equipped with solar charging port and 5V USB charging port, Built-in 4AH, 6V Sealed lead-acid Rechargeable battery.",,
SF4724ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4724el.jpg,sanfordjapan,"Housing - ABS, Switch Mode - Off, Bright and Super Bright
Lighting Source - 5W PLC, 24pcs LED. Lifetime 100000 Hours
Luminous Flux - Super Bright 380-430 Lumens
Bright 100-120 Lumens
Current - 700mA, Voltage - 6V, Charging Time - 6 Hours
Working Time - High Bright 8 Hours
Bright 40 Hours with Effective Efficiency
Battery - 6V / 5.5Ah Rechargeable Lead Acid Battery
Charging - AC - Adaptor (Built in), Red LED - Charge Indicator
Green LED - Full Charge, Color - Dark Red and Black
Protection - Overcharge Protection and Deep Discharge Protection .",,
SF4725ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf4725el.jpg,sanfordjapan,"Housing - ABS, Switch Mode - Off, Bright and Super Bright
Lighting Source - 3W PLC, 15pcs LED. Lifetime 100000 Hours
Luminous Flux - Super Bright 240-270 Lumens
Bright 65-75 Lumens
Current - 650mA, Voltage - 6V, Charging Time - 6 Hours
Working Time - Super Bright 11 Hours
Bright 48 Hours with Effective Efficiency
Battery - 6V / 5.5Ah Rechargeable Lead Acid Battery
Charging - AC - Adaptor (Built in), Red LED - Charge Indicator
Green LED - Full Charge, Color - Dark Red and Black
Protection - Overcharge Protection and Deep Discharge Protection .",,
SF453ELEmergency Lantern,https://sanfordjapan.com/products/luminous_collection/emergency_lantern/sf453el.jpg,sanfordjapan,"Housing - ABS, Switch Mode - Off, Bright and Super Bright
Lighting Source - 5W PLC, 24pcs LED. Lifetime 100000 Hours
Luminous Flux - Super Bright 240-270 Lumens
Bright 100-120 Lumens
Current - 700mA, Voltage - 6V, Charging Time - 8 Hours
Working Time - Super Bright 25 Hours
Bright 80 Hours with Effective Efficiency
Battery - 6V / 5.5Ah Rechargeable Lead Acid Battery
Charging - AC - Adaptor (Built in), Red LED - Charge Indicator
Green LED - Full Charge
Protection - Overcharge Protection and Deep Discharge Protection .",,
SF20DI - Dry Iron,https://sanfordjapan.com/products/home_appliances/dry_iron/sf20di.jpg,sanfordjapan,"7 Years Warranty.
Super Deluxe Metal Cover.
Golden Ceramic Coating Soleplate.
1.6kg Heavy Weight, Easy Operation.
6 Temperature Settings, 1000-1200Watts.
Automatic Cut-Off, Button Groove.
Swivel Cord, Power On Indicator.
Stable Heel Rest.
Brochure    Manual",,
SF20DI - A Dry Iron,https://sanfordjapan.com/products/home_appliances/dry_iron/sf20di_a.jpg,sanfordjapan,"7 Years Warranty.
Super Deluxe Metal Cover.
Non Stick Soleplate.
Heavy Weight Iron.
Automatic Cut-Off.
Button Groove, Swivel Cord.																																			
Pilot Lamp, Stable Heel Rest.
1000-1200Watts.
Easy Temperature Settings.
Brochure    Manual",,
SF21DI - Dry Iron,https://sanfordjapan.com/products/home_appliances/dry_iron/sf21di.jpg,sanfordjapan,"10 Years Warranty.
Super Deluxe Automatic Iron.
Non-Stick Golden Teflon Coating Plate.
2.2kg Heavy Weight, Easy Operation.
6 Temperature Settings, 1000-1100Watts.
Easy Temperature Setting with Pilot Lamp.
Adjustable Swivel Cord.
Brochure",,
SF22DI - Dry Iron,https://sanfordjapan.com/products/home_appliances/dry_iron/sf22di.jpg,sanfordjapan,"7 Years Warranty.
Super Deluxe Automatic Iron.
Golden Teflon Coating Plate.
2.2kg Heavy Weight, Easy Operation.
6 Temperature Settings, 1000-1200Watts.
Easy Temperature Setting with Pilot Lamp.
Adjustable Swivel Cord.
Brochure",,
SF22DI - A - Dry Iron,https://sanfordjapan.com/products/home_appliances/dry_iron/sf22di_a.jpg,sanfordjapan,"7 Years Warranty.
Super Deluxe Metal Cover.
Golden Ceramic Coated Soleplate.
2.2kg Heavy Weight, Easy Operation.
6 Temperature Settings, 1000-1200Watts.
Automatic Cut-Off, Swivel Cord.
Thermostat Indicator Light, Button Groove.
Stable Heel Rest.
Brochure",,
SF23DI - Dry Iron,https://sanfordjapan.com/products/home_appliances/dry_iron/sf23di.jpg,sanfordjapan,"2 years warranty, 1200 Watts.
Light Weight Dry Iron with Pilot Lamp.
Nonstick Coated Soleplate.
Over Heating Protection.
Comfortable Handle or Easy Grip.
360° Cable with Break Protection - Centrally positioned cord for left and right-hand ironing is vertically adjustable to allow maximum freedom.
Brochure",,
SF29DI - Dry Iron,https://sanfordjapan.com/products/home_appliances/dry_iron/sf29di_new.jpg,sanfordjapan,"Non-stick Teflon Coated Soleplate.
Adjustable Temperature Control.
Thermostat Indicator Light.
Overheat Safety Protection.
Light Weight and Portable.
360°Swivel Cord.
1400 Watts.
Brochure    Manual",,
SF30DI - Dry Iron,https://sanfordjapan.com/products/home_appliances/dry_iron/sf30di_new1.jpg,sanfordjapan,"1100 Watts power.
Heavy dry Iron.
Non-stick coated soleplate.
360° cable with break protection.
Temperature adjustable knob.
Power indicator light.
Over heat safety protection.",,
SF1369SMMulti Functional Blender,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1369sm_new.jpg,sanfordjapan,"3 in 1 Multi Functional Stand Mixer (Stand Mixer | Blender | Meat Grinder).
Powerful 2000 Watts Full Copper Motor.
Variable 6 Speed Control with Pulse Function.
10 Liter Large Capacity Removable.
Stainless Steel Bowl with Handles.
#304 Food Grade Stainless Steel Bowl.
Anti Splash Transparent Lid with an Opening for Adding Ingredients.
The Tilt-Head Design Mixer Allows Easy Access to Install or Uninstall Bowl & Accessories.
Meat Grinder & Blender Function.
Robust Metal Gear System.
1.5L Glass Blender Jar.
Stainless Steel Covered ABS Body.
Anti-Slip Suction Feet.
Multiple Attachment Set: Detachable Aluminum - Dough Hook, Flat beater, Steel Whisk & Spatula.",,
SF5860MGMulti Functional Blender,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf5860mg.jpg,sanfordjapan,"3 in 1 - Meat grinder, Blender, Vegetable Slicer.
On/Off & Reverse Direction Control Button.
Durable, Rigid, and Stylish ABS Body, Glossy Look with Creep/Impact and Shock Resistance.
High-Quality Stainless Steel Cutting Blades.
100% Copper motor, 15000RPM.
Hardened 1.5 Liter Glass Jar with 6.5mm Thickness.
Maximum Locked Motor Power 1000 Watts.
Brochure",,
SF1365SMMulti Functional Blender,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1365sm.jpg,sanfordjapan,"Stand Mixer with Blender, Rating Power 1200W.
100% Copper motor with Thermostat.
5 Litres Capacity Brushed Food-Grade #SU304 Stainless Steel Bowl.
1.5 Liters Glass Blending Jar.
6-Speed Setting Switch with LED Light.
Detachable Accessories for Easy Cleaning.
3 Types of Beaters for Mixing, Whisking and Dough making. 
Low Noise, Long-Lasting Sturdy Metal Gears.
Brochure",,
SF1366SMMulti Functional Blender,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1366sm.jpg,sanfordjapan,"Multifunctional Stand Mixer, 4.5L Stainless Steel.
Chromed Rotary Switch with 6 Speed Plus Pulse.
Chromed Tilt-up Knob, Blue LED Light as Power Indicator.
Blender with 1.5 Glass Jar.
3 Accessories: Dough Hook, Whisk, Beater.
Meat grinder with 3 different Disks.
Tilt Head Design with Safety Switch.
Anti-slip feet for Maximum Stability.
Brochure",,
SF1333HMRechargeable Hand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1333hm_new.jpg,sanfordjapan,"Multi Functional, Rechargeable.
SUS #304 Food Grade Stainless Steel Beaters.
One Touch Single Button, Easy to Use.
3 Speed Control.
Durable Body & Ergonomic Handle.
Convenient Cordless Usage.
Type-C USB Charging Cable.
1500mAh Rechargeable High Capacity Battery.
Detachable Beaters.
30 Watts power, High Quality Motor.
Mixing Egg, Mayonnaise, Batter, Cream & Jam/",,
SF1330HMHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1330hm.jpg,sanfordjapan,"3 Speed, 300 Watts.
Chrome Finish, Turbo Function.
Eject Button with Safety Device.
Steel Dough Hooks & Beaters Included.
Brochure",,
SF1341HMHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1331hm.jpg,sanfordjapan,"5 Speed, 400 Watts.
Chrome Finish, Turbo Function.
Eject Button with Safety Device.
Steel Dough Hooks & Beaters Included.
Brochure",,
SF1332HMHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1332hm.jpg,sanfordjapan,"3 Speed, 200 Watts.
Chrome Finish, Turbo Function.
Eject Button with Safety Device.
Steel Dough Hooks & Beaters Included.
Brochure",,
SF1334HMHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1334hm_new.jpg,sanfordjapan,"160 Watts, 100% Copper Motor.
Steel Dough Hooks & Beaters.
Turbo Function With Safety Device.
5 Speed Levels: The 5 speeds allow you to choose the speed that best suits the food you are preparing.
Beater Eject Lever: The mixer features a convenient beater eject lever which allows for easy release for the beaters.
Brochure",,
SF1334HM-AHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1334hm_a.jpg,sanfordjapan,"300 Watts Super Performance Motor.
Chrome Finished Beaters and Dough Hooks.
Dishwasher Safe Parts (Except Motor Part).
5 Speed Control with Ejector Button.
100% Copper Motor. Sliver Painted Housing.
One Touch Easy Beater Ejector.
Sturdy and Convenient Handle.
Easy to Use and Clean.
Accessories: 2 Beaters and 2 Dough Hooks.
Brochure    Manual",,
SF1335HMHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1335hm_new.jpg,sanfordjapan,"160 Watts, 100% Copper Motor.
Steel Dough Hooks & Beaters.
Turbo Function With Safety Device.
5 Speed Levels: The 5 speeds allow you to choose the speed that best suits the food you are preparing.
Beater Eject Lever: The mixer features a convenient beater eject lever which allows for easy release for the beaters.
Brochure",,
SF1336HMHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1336hm_new.jpg,sanfordjapan,"200 Watts, 100% Copper Motor.
Steel Dough Hooks & Beaters.
Turbo Function With Safety Device.
5 Speed Levels: The 5 speeds allow you to choose the speed that best suits the food you are preparing.
Beater Eject Lever: The mixer features a convenient beater eject lever which allows for easy release for the beaters.
Brochure",,
SF1337HMHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1337hm.jpg,sanfordjapan,"Food Grade SUS 304 Stainless steel - Beater
and Dough Hook.
Durable and Stylish Stainless Steel Body.
5 Speed Function with Turbo Function.
100% Copper Motor for Long-Lasting.
200 Watts, Sturdy and Convenient Handle.
Ejector Switch for Releasing Beaters.
Convenient Storage Stand.
Easy to Use and Clean.
Brochure",,
SF1338HMHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1338hm_new.jpg,sanfordjapan,"Food Grade SUS 304 Stainless steel - Beater and Dough Hook.
Durable Chrome Finished ABS Body.
5 Speed Function with Turbo Function.
100% Copper Motor for Long-Lasting.
400 Watts, Sturdy and Convenient Handle.
Ejector Switch for Releasing Beaters.
Easy & Convenient to Use and Clean.
Brochure",,
SF1339HMHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1339hm.jpg,sanfordjapan,"200watts, 5 Distinctive Speed.
Two Slim Chromed Beaters & Hooks.
Ejector For Releasing Beaters & Hooks.
Brochure",,
SF1340HMHand Mixer,https://sanfordjapan.com/products/kitchen_appliances/hand_mixer/sf1340hm.jpg,sanfordjapan,"160 Watts Motor, 7 Speed Control Function.
100% Full Copper motor.
Steel Dough Hooks & Beaters.
Ejector for Releasing Beaters.
The Sanford Hand Mixer has an ergonomic design for comfortable use.
Brochure",,
SF1368SMStand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1368sm.jpg,sanfordjapan,"7 Liter Removable Stainless Steel Bowl.
#304 Food Grade Stainless Steel.
Full Copper Motor, ABS Strong Body.
Transparent Anti-Splash Lid.
6 Speed With Pulse Function.
LED Power Indicator, 1300 Watts.
Anti-slip Suction Feet.
Detachable Aluminum Dough Hook, Flat Beater, Stainless Steel Whisk. Tilt-Up Head Allows Easy Removing of Bowl.
Brochure",,
SF1370SMStand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1370sm_new.jpg,sanfordjapan,"10 Liter Removable Bowl with Double Handle.
Brushed #304 Food-Grade Stainless Steel Bowl.
Full Copper Motor, Heavy Duty Metal Gear.
ABS Strong Body, Transparent Anti-Splash Lid.
Injection White / Injection Black Color.
Digital Knob to Show the Time and Speed.
8 Speed Settings, Timer Function.
15 Minutes Auto Shut-Off for Safe Operation.
LED Power Indicator, Anti-Slip Suction Feet.
2000 Watts, Detachable Aluminium Dough Hook, Flat Beater and Stainless Steel Whisk
 Brochure    Manual",,
SF1357SMStand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1357sm.jpg,sanfordjapan,"6 Speed Levels, Capacity: 5L ABS body.
Stainless Steel Bowl.
50° Swiveling Multi-Function arm.
220-240V, 50/60Hz /1000 watts.
Brochure",,
SF1362SMStand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1362sm_new.jpg,sanfordjapan,"4.5 Litre Removable Bowl with Handle.
Brushed #304 Food-grade Stainless Steel Bowl.
Full Copper Motor, Heavy-duty Metal Gear.
ABS Strong Body, Transparent Anti-splash Lid.
Injection White/injection Black Colors.
6 Speed Settings with Pulse Function.
10 Minutes auto shut-off for safe Operation.
Anti-slip Suction feet.
Tilt-up Head Allows Easy Removing of Bowl.
Bowl Lid with an Opening for Adding Ingredients.
Planetary Stable Mixing, 1000 Watts.
Brochure",,
SF1363SMStand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1363sm.jpg,sanfordjapan,"8 Speed, 3.0L Capacity Mixing Bowl.
8 Speed Level Control.
Automatic Shut-Off System.
Plastic Dough Hooks & Beaters.
Multifunction Planetary Mixer Aluminum Dough Hook & Beater.
Brochure",,
SF1364SMStand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1364sm.jpg,sanfordjapan,"Long-Lasting Metal Gears, ABS Body Material.
100% Copper Motor with Thermostat.
5 Liters Big Capacity Brushed Food-Grade SUS304 stainless steel bowl.
Skid-Resistant Feet, Low Noise.
6-Speed Setting Switch with LED Light.
3 types - Mixing, Whisking, and Dough making.
PCB with Hall Sensor & IC Control.
Brochure",,
SF1354SMStand and Hand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1354sm_new.jpg,sanfordjapan,"2 Liter Stainless Steel Rotating Bowl.
Detachable mixer head can be used as a hand mixer.
Chromed ABS Housing.
100% Copper Motor.
3 Speed Control with Turbo Function.
2 Beaters for Eggs & Creams.
2 Hooks for Mixing the Dough.
Ejector for Releasing Beaters, 300 Watts.
Brochure",,
SF1355SMStand and Hand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1355sm_new.jpg,sanfordjapan,"2 in 1 Operation, Stand Mixer with Detachable Hand Mixer.
5 Speed Control with Turbo.
Durable Body with Chrome Finish.
100% Copper Motor, 400 Watts Power.
Removable Stainless Steel Rotatig Bowl - 4.0 Liter.
Detachable Accessories for Easy Cleaning.
Beaters for Eggs & Creams, 2 Hooks for Mixing Dough.
Easy to Use and Clean.
Brochure",,
SF1359SMStand and Hand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1359sm_new.jpg,sanfordjapan,"2 in 1 Operation, Stand Mixer with Detachable Hand Mixer.
7 Speed Control, 100% Copper Motor.
Durable Body with Chrome Finish.
Stainless Steel Removable Bowl - 2.0 Liter.
Detachable Accessories for Easy Cleaning.
2 Beaters for Eggs & Creams, 2 Hooks for Mixing Dough.
Easy to Use and Clean, 200 Watts Power.
Mix Eggs, Churn Butter, Churn Cheese, Churn Fresh Milk, Knead Dough.
Brochure",,
SF1360SMStand and Hand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1360sm_new.jpg,sanfordjapan,"2 in 1 Operation, Stand Mixer with Detachable Hand Mixer.
5 Speed Control with Turbo, Beater Eject Function. 
100% Copper Motor, Durable Body with Chrome Finish.
Stainless Steel Removable Bowl - 3.0 Liter.
Detachable Accessories for Easy Cleaning.
2 Beaters for Eggs & Creams, 2 Hooks for Mixing Dough.
Easy to Use and Clean, 200 Watts Power.
Mix Eggs, Churn Butter, Churn Cheese, Churn Fresh Milk, Knead Dough.
Brochure",,
SF1361SMStand and Hand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1361sm_new1.jpg,sanfordjapan,"2 in 1 Operation, Stand Mixer with Detachable Hand Mixer.
4 Litre Stainless Steel Rotating Bowl.
Stainless Steel Housing.
100% Copper Motor.
5 Speed Control.
2 Beaters for Eggs & Creams.
2 Hooks for Mixing Dough.
Beater Eject Function. 
Brochure",,
SF1356SMStand Mixer,https://sanfordjapan.com/products/kitchen_appliances/stand_mixer/sf1356sm_new.jpg,sanfordjapan,"Copper Motor (100%).
2L Durable ABS Rotating Bowl.
5 Speed Control Function.
2 Beaters for Eggs & Creams.
2 Hooks for Mixing the Dough.
Ejector for Releasing Beaters.
250 Watts Power.
Brochure",,
SF1531KSKitchen Scale,https://sanfordjapan.com/products/kitchen_appliances/kitchen_scale/sf1531ks_new1.jpg,sanfordjapan,"Capacity/Division: 5000g /1g.
Tempered Glass Platform: 165x205x4mm.
LCD Display: 54x21mm.
Touch Button with Tare Function.
Unit: g, oz, lb:oz,ml.
Auto-off Function.
Overload Indication.
Low Battery Indication.
Power by 1x3V CR2032 battery .
Brochure    Manual",,
SF1517KSKitchen Scale,https://sanfordjapan.com/products/kitchen_appliances/kitchen_scale/sf1517ks_new.jpg,sanfordjapan,"High Precision Strain Gauge Sensors System.
Capacity: 5000g. Precise Graduation of 1g.
Unit: g. lb: oz. oz. ml, Tare Function.
Overload Indication.
Low Battery Indication.
Auto off about 60s if there is no operation.
The Volume of 900ml Inbuilt Bowl.
LCD Display : 50 x 20mm, Touch Sensor Operation.
Power: 2xAAA Batteries.
Brochure    Manual",,
SF1511KSKitchen Scale,https://sanfordjapan.com/products/kitchen_appliances/kitchen_scale/sf1511ks_new.jpg,sanfordjapan,"Capacity / Division: 5000g / 1g.
LCD Display: 40 x 17mm, with Backlight.
Press Button with Tare Function.
Unit:g, oz, lb: oz, ml.
Auto Off Function.
Over Load Indication.
Low Battery Indication.
Stainless Steel Platform.
Powered by 2 x AAA Batteries.
Brochure    Manual",,
SF1512DCSDigital Cup Scale,https://sanfordjapan.com/products/kitchen_appliances/kitchen_scale/sf1512dcs.jpg,sanfordjapan,"25X17.5 mm large LCD, Measuring cup scale
Volume of bowl 1000 ml, Capacity : 3 kg / 6.6LB, Division:1G
Low Battery / Overload indication function
Power : 1 x 3V lithium battery (CR2032) included
Measuring the volume of water , oil, flour, Milk.",,
SF1516MKSMechanical Kitchen Scale,https://sanfordjapan.com/products/kitchen_appliances/kitchen_scale/sf1516mks.jpg,sanfordjapan,"Stainless Steel Mechanical kitchen scale
Max capacity 5kg / Division 20g
With stainless steel flat bowl
With chrome plated dial frame.",,
SF1521EKSElectrical Kitchen Scale,https://sanfordjapan.com/products/kitchen_appliances/kitchen_scale/sf1521eks.jpg,sanfordjapan,"White Backlight, Volume of stainless steel bowl 1.8 L
Capacity:5kg/11LB, Low Battery, Overload Indication
46 x 21.5mm Large LCD.",,
SF1522KSKitchen Scale,https://sanfordjapan.com/products/kitchen_appliances/kitchen_scale/sf1522ks.jpg,sanfordjapan,"Electric kitchen scale with white LCD Backlight.
 Capacity: 5kg / 1lb, Graduation: 1G / 0.1Oz.
Measure Volume of Water and Milk.
Volume of the bowl: 1Liter.
Auto Zero, Zero off, Low Battery.
Over Load indication.
Power : 2x1.5v AAA Batteries, Easy to be stored.
Brochure    Manual",,
SF1800BWD - Water Dispenser Pump,https://sanfordjapan.com/products/home_appliances/usb_water_dispenser/sf1800bwd_new.jpg,sanfordjapan,"Rechargeable Water Dispenser pump.
One Touch Button.
Detachable pipe.
Food grade silicone hose.
Higher & faster flow rate than the average pumps
Suitable for 2,3,4,5,etc. gallon water bottles
3-4 hours charging, Convenient USB charging
Pumps 35 to 40 liters water in full charge
1200mAh rechargeable battery",,
SF1801BWD - Water Dispenser Pump,https://sanfordjapan.com/products/home_appliances/usb_water_dispenser/sf1801bwd_new.jpg,sanfordjapan,"Rechargeable Water Dispenser pump.
One Touch Button.
Foldable pipe.
Food grade silicone hose.
Higher & faster flow rate than the average pumps
Suitable for 2,3,4,5,etc. gallon water bottles
3-4 hours charging, Convenient Type-C USB charging
Pumps 35 to 40 liters water in full charge
1200mAh rechargeable battery",,
SF1715MRF - Mini Refrigerator,https://sanfordjapan.com/products/white_goods/refrigerator/sf1715mrf.jpg,sanfordjapan,"2 in 1 function - Cool and Warm.
Spacious 10 Liter capacity can hold 11 x 355ml Cans.
Glass panel door with side handle.
Easy to carry even when full.
Easy to clean.
Plug into your home outlet & Car adaptor charger
Well insulated, built from high-quality materials.
Powerful thermo-electric cooling system quickly witches from cool to warm!.
MAX cooling can be to 5°C at the ambient 25°C.
Max heating to 55°C.
AC: Cool:50W, Warm:45W.
DC: Cool:45W, Warm:40W.
Brochure",,
